34.16746 16.71607
13.73076 4.06868
20.33637 18.60103
13.84360 11.59735
36.42689 17.07459
21.62562 9.88723
34.16831 11.85428
5.66213 13.75206
24.22256 16.18181
23.97510 5.66358
8.05506 13.93055
13.72675 9.95621
24.35048 8.13546
5.52434 6.97076
5.73506 12.43488
14.94743 8.29814
15.51731 15.44441
19.36585 8.34739
19.79276 10.39258
7.15751 7.04015
15.24480 13.69518
24.15015 15.10899
19.96135 19.05153
4.56528 12.54986
14.55303 13.50018
35.39298 19.37934
25.34482 15.81602
24.80224 15.05189
15.54752 8.24626
14.67219 11.68769
25.37047 7.40720
18.82214 18.65524
24.28429 16.21776
6.54157 13.41531
16.09360 14.57433
25.64594 7.59790
24.23414 6.51880
24.79107 7.02693
32.93492 20.03358
21.22964 19.23201
5.03267 8.13842
18.82310 18.92222
19.23971 9.47745
34.58362 11.40247
4.74932 13.73584
19.89181 9.74109
4.18487 14.37138
16.52061 15.97912
32.57810 19.81646
25.44995 16.50688
36.75447 19.47819
14.73032 6.76392
26.07380 17.00637
15.36606 14.59122
14.94114 5.21238
14.28890 8.34354
33.95505 9.31465
25.11122 16.57349
26.36905 15.93385
15.42374 15.41730
13.73165 15.93603
15.49438 15.27425
25.65993 15.36878
24.63813 16.47726
37.05144 15.70622
4.19471 7.82864
5.93064 13.10075
13.73178 8.21957
16.09385 8.74033
20.36242 10.91258
5.95142 7.13164
19.50499 19.02452
5.45803 6.55812
25.53295 15.50307
15.29312 5.43707
24.58173 7.00905
25.09649 5.22986
33.15719 10.18101
14.03892 13.78328
15.00571 14.30477
21.19796 19.20791
5.87132 7.14125
5.06863 7.73239
36.63260 10.05369
18.93532 19.07915
5.44860 6.93847
19.62556 10.13075
14.55321 6.52174
35.86869 15.35711
14.73618 4.38845
4.72224 6.92475
15.22643 10.44456
2.98035 6.91939
14.61424 9.35949
35.05851 17.38733
15.46982 6.10163
24.03046 17.10585
36.64363 9.26701
7.01365 7.34379
24.95408 5.83334
3.96685 8.33619
23.93836 15.98697
20.94730 19.90315
16.37160 12.75439
15.55083 6.32583
5.82368 13.15271
14.55202 18.80423
34.81955 9.78592
14.67702 6.64640
5.12476 6.96495
5.58957 13.71419
5.13816 13.11208
36.75228 10.15582
7.08291 12.30440
3.25573 12.37953
33.53424 16.44195
25.39766 16.51709
26.40562 16.36471
17.86954 10.33247
24.95281 16.18612
25.86972 6.38390
3.36584 12.15316
16.01350 3.97998
25.13797 16.29902
20.95035 18.84138
3.04478 13.42897
23.83803 6.26603
22.05609 18.90810
24.79900 15.44889
25.07389 17.32284
19.31323 18.27114
4.43612 12.80953
36.20628 8.61825
20.84342 10.08937
34.19980 16.08380
21.51096 9.36877
5.22104 12.78911
3.80831 5.84584
14.06586 15.06402
18.19976 19.00509
5.27584 13.60080
15.02589 16.89058
24.64372 16.83635
36.55187 16.43414
21.79802 18.18084
35.26739 10.49173
6.46970 6.47812
17.53198 18.50396
24.13242 5.82749
25.34049 7.48177
2.93189 7.92188
13.82576 11.68172
3.53751 13.42245
25.22865 16.91174
25.41954 15.30156
24.43867 6.52085
36.75047 18.07268
34.31656 10.68308
7.37421 12.84264
35.65133 9.39065
24.92466 6.26796
17.69108 10.67497
15.23409 16.10108
4.71213 6.60352
20.28948 18.43751
34.94728 17.49262
20.20165 10.02193
4.55431 12.57687
25.41056 5.50421
18.57091 18.84855
26.29617 5.79322
17.00836 9.70870
24.30160 16.74892
4.70679 6.08815
15.49141 17.13694
34.75427 7.37454
25.10173 7.02892
14.97108 13.61304
2.66648 7.51428
3.82790 12.64865
5.88424 7.21760
5.47119 7.56631
34.10664 10.91956
17.72954 8.85010
14.83408 14.42837
15.11210 7.94510
21.10679 19.75418
24.80271 6.24809
19.24717 9.57192
24.92187 6.96309
25.73248 7.11332
32.25344 8.43843
23.03727 9.79236
14.43774 8.06125
19.45207 9.72256
8.16692 7.43747
15.78488 5.24351
36.18255 17.71403
18.24565 9.65964
35.26661 18.66798
5.86364 13.37370
36.38577 9.74944
18.26486 19.76429
33.70930 10.53462
15.13449 14.24459
33.94288 9.09275
13.98835 13.55560
22.28539 11.02228
20.04489 10.07127
25.35738 17.49660
21.68391 19.00721
16.18185 4.74811
36.57849 8.13912
16.11012 13.94296
5.77180 7.29403
35.36880 18.10938
23.86781 8.47429
15.20141 15.46610
6.25906 12.72727
17.43403 10.50599
14.24153 8.28880
15.54077 15.85591
14.76556 9.84981
15.08231 15.89461
37.15914 18.24695
25.14362 14.73760
18.48458 19.30230
18.70740 19.00797
21.27080 9.62565
15.50956 8.47453
33.62270 17.17857
15.69609 14.74427
24.25187 6.52844
20.46267 10.24420
4.89956 7.56372
35.50501 11.01266
21.91935 10.58650
24.45644 14.68578
35.38453 9.23482
5.28201 13.48702
19.96667 10.26956
15.80327 8.70643
14.70801 5.78776
25.15123 17.16368
33.64697 17.73501
2.85216 7.22699
35.95504 9.83918
21.53727 18.67151
24.96728 7.18641
18.78257 9.37792
34.04261 18.27640
2.15165 12.13154
25.23517 6.94889
21.22387 9.63553
21.84344 9.90792
14.03513 5.72865
25.07793 15.34205
24.83624 8.13914
4.04628 13.52065
20.69474 19.38015
35.50726 9.31604
24.12111 16.31401
19.07666 17.93287
5.80638 12.62567
14.80696 14.09434
23.16902 18.89056
32.73872 17.30881
35.21505 16.70759
19.65256 19.49419
6.30621 7.09460
24.68166 15.69168
5.84334 6.42995
7.48299 13.37276
36.06038 15.75664
14.73012 17.32766
35.67244 9.59834
3.26480 12.92690
5.54801 6.78593
25.30843 6.34006
15.23241 10.25676
34.18346 11.28244
21.23404 10.03751
34.85186 18.19341
4.31326 7.65615
5.25691 6.97414
20.48467 9.41940
6.01739 12.98686
33.47620 10.65540
14.53598 7.98058
23.72344 6.76580
34.19652 10.39407
25.33585 6.80390
32.41387 9.34818
19.30352 19.26309
35.40200 7.83317
34.92655 9.83449
35.33629 9.60477
24.64925 7.13147
15.70212 6.35954
21.27490 18.37127
21.46110 19.63104
19.17770 9.62281
25.16176 6.96835
19.78935 18.76972
