10.41932 5.27991
4.92699 5.43183
2.23162 3.23734
12.80130 5.04619
8.31596 4.44748
12.59880 5.45266
6.67985 3.19375
11.21192 4.10798
9.61144 5.24659
6.40840 0.94505
7.17552 5.15396
2.15575 1.47284
6.39558 3.23880
10.45297 5.02773
1.02615 2.23117
10.75082 5.27429
8.41705 5.23240
0.57292 2.23138
1.15202 2.81191
10.55844 6.24224
9.48871 4.95625
13.88914 5.38033
6.60784 0.55836
2.12493 2.29412
0.84245 1.82989
9.03038 5.38701
1.62069 3.22353
8.59381 4.84091
7.70613 0.93181
7.81655 1.85437
1.14469 1.76170
7.38780 4.16536
6.36648 1.35867
6.09521 1.13996
6.98605 0.08872
7.20520 2.71401
11.11582 5.02515
10.13659 6.37201
6.97118 2.26475
12.68517 5.60144
0.55802 2.17012
0.72565 2.59555
-0.69722 2.24159
6.86741 1.19295
0.78517 2.50235
2.34706 1.22802
8.07272 1.22990
8.65350 1.51072
5.95195 2.99668
5.63686 5.20987
6.22410 1.78060
7.03333 0.59808
1.73469 3.25746
9.23712 4.19008
5.73298 3.76006
5.94965 2.34100
11.31622 5.79114
6.21459 1.28264
6.41898 0.92907
0.37908 2.17428
11.97778 5.29279
9.65527 3.66710
0.11190 1.94187
11.33657 5.90281
1.84752 2.87804
7.56937 2.62181
11.26837 5.59342
6.32756 1.76833
3.69856 5.23620
10.69166 4.42113
4.81221 2.18275
7.23768 1.88525
1.26543 1.83708
4.20886 5.43041
7.54475 1.69086
9.07915 4.93384
7.26091 1.76003
-0.49903 3.08173
7.26179 2.43940
7.13711 2.21913
5.58166 0.77589
1.56085 3.36481
1.95583 2.89218
10.65609 4.82656
-1.40638 2.31922
7.16208 4.85976
5.68416 2.83236
1.28033 2.53951
14.54833 4.46199
6.53426 1.45898
12.93813 4.83518
1.87130 1.99984
3.39195 1.65505
8.91831 5.17863
8.71150 4.72357
3.41353 2.63760
0.03296 1.65493
7.74624 1.89133
7.36998 2.51575
11.26749 5.17640
10.87843 5.36594
10.28564 4.22800
15.82099 5.47580
12.49185 5.37138
1.85542 1.79747
0.67137 0.71198
12.01720 4.76239
1.83237 2.01365
0.59875 1.24802
-0.63278 1.52039
0.34689 1.65654
6.61904 1.80333
6.22975 5.05138
9.54143 4.47463
7.39855 1.68766
1.86983 1.89741
6.56525 1.84238
8.22750 4.67837
6.93285 1.51740
2.34316 2.58980
6.05529 3.03838
1.92258 2.00475
2.18633 2.16569
3.70835 1.49267
1.93115 2.04003
9.44202 3.98275
0.49562 1.91738
1.08022 2.84048
13.51879 5.30075
7.74217 3.16014
7.83025 1.37192
1.74891 3.06803
0.66607 1.99448
8.61594 4.55049
1.15587 1.47197
11.17066 5.41712
12.34285 3.82848
0.90991 2.33205
6.84883 3.31035
1.99411 1.58266
7.01522 3.17768
0.30844 1.98980
1.43701 1.80208
1.65325 2.69721
1.10532 2.81911
7.55592 2.84652
10.67212 5.26414
0.45895 2.63268
1.51090 2.24749
8.10296 2.08838
2.37348 1.67257
8.21304 2.65814
0.76975 1.91322
-0.02286 2.00569
15.37712 4.96620
1.86523 2.09241
6.63603 2.54244
0.75429 1.65278
1.50598 2.74930
12.86483 5.77148
2.10551 2.39454
0.13531 1.90792
1.07444 2.12033
-0.40397 2.20752
10.07278 5.58710
7.01351 2.40656
6.77563 1.12690
9.27711 5.67365
2.26249 2.09146
6.57156 2.55225
6.95147 2.59027
6.97385 1.45160
7.78275 2.70896
0.88680 1.75756
1.41618 1.32946
6.81262 3.24507
2.48262 1.44872
0.96460 1.24218
9.95426 4.81957
7.24953 1.87186
5.94771 1.30787
8.70172 5.90744
11.83188 4.81486
2.06565 2.11293
1.64553 2.20370
8.48593 4.82439
-0.53106 2.47785
11.37235 5.43652
12.40333 4.88419
7.87892 6.21142
9.14544 5.47655
9.23622 4.44481
0.05993 2.48064
7.29812 2.62741
11.34024 4.64753
6.96471 2.56226
7.99404 1.19342
-0.84832 2.83057
7.32714 1.57693
2.83075 2.09696
6.24312 1.77885
7.19627 2.32805
5.55923 5.27971
0.48220 2.40928
6.87658 5.27427
7.93603 0.57302
0.12976 1.39910
8.69561 2.09261
7.42540 1.82940
11.16858 5.08437
13.82149 4.35450
8.62475 2.26372
10.35820 6.38421
6.33689 2.48735
6.66106 1.83595
11.04072 4.56158
7.43392 1.46855
2.30809 1.78749
4.75706 4.92542
9.51507 4.90279
1.79261 1.14698
5.96593 3.30245
7.60255 0.56137
4.08041 4.84929
7.29800 2.54189
7.18077 1.53765
7.67688 3.24872
7.20335 2.71001
0.93675 2.09692
-0.68630 2.08183
7.98665 5.50428
11.66829 4.59153
7.12939 1.13468
3.93573 2.49331
10.16098 5.09460
1.20591 1.43858
3.26753 1.89411
11.99921 5.10041
0.48790 1.75407
11.13181 4.62706
3.42718 2.66910
7.08060 5.32305
6.05113 2.41636
11.11805 4.82009
4.72196 4.86824
7.37224 2.49186
9.11568 4.87557
7.03821 2.00457
11.98327 5.03134
1.79650 0.69833
9.38181 5.33621
1.26704 2.25651
6.98440 1.32732
2.81046 2.98694
12.28830 4.78030
0.03629 2.34416
1.48110 0.80095
2.43560 2.10095
7.11160 2.22705
6.77030 3.08663
8.24519 2.27222
10.92490 4.65143
8.13695 4.72137
1.79377 1.28887
7.25959 1.96351
-1.18777 1.57394
13.00871 5.63895
0.85075 2.03303
7.05226 2.13528
5.14113 5.41962
6.05211 3.31824
7.79032 2.24684
12.73767 4.63873
7.09535 1.48630
7.03916 1.52633
1.40534 2.26978
0.51922 1.21105
6.51259 4.13194
7.54792 5.88344
7.70682 2.42249
-0.93079 2.95569
0.80590 1.05478
11.99448 4.98284
9.45867 5.40992
6.12029 2.25028
0.66584 2.74454
6.05626 0.83880
10.74036 4.66767
11.12122 4.55118
2.25710 2.89666
9.04158 1.80514
2.22368 2.34903
7.95506 4.95735
6.65004 1.71134
10.73937 4.14145
6.80339 1.20019
1.07169 1.30748
6.45204 2.82435
-0.53468 1.98183
2.26648 3.07804
0.99874 1.76715
7.49650 4.50105
1.07935 2.19095
-0.70374 1.63499
7.13673 2.53734
8.18320 5.03035
-1.38692 1.49683
1.58587 1.88411
2.70643 1.09853
6.18930 2.80990
7.59710 5.62001
7.91366 4.92780
6.12556 0.78778
1.17418 1.88444
8.73350 2.40654
-0.97010 1.83349
1.63592 2.30644
0.60957 2.72185
11.24902 4.46163
3.80724 2.21418
7.92263 1.32478
8.09514 5.46395
3.16085 2.52420
11.13764 4.82645
7.69073 3.15445
2.46059 0.84367
6.18215 4.85469
7.57194 1.36891
0.15503 1.68197
1.48594 1.54750
8.40638 5.45519
0.62330 1.71206
8.72561 5.61474
5.20820 5.88997
6.24001 6.17973
1.56388 2.40557
-0.22416 2.49802
6.16783 2.40965
1.59601 1.68922
10.79809 4.55051
2.09708 3.03292
8.93779 4.71308
9.50377 5.08781
1.24783 1.93001
6.02441 1.41358
6.37237 2.06388
-0.13456 2.06905
11.63424 4.87628
12.85157 4.93873
1.62581 2.83335
7.85162 2.63460
6.18454 1.82279
10.81404 4.67217
6.65350 2.42864
5.80901 2.05773
16.75610 4.55185
11.53323 5.53338
7.27512 1.71137
0.68343 1.07938
9.43468 5.01510
7.49176 1.94250
-0.72522 2.13005
9.52240 5.41060
7.21648 1.79320
11.79583 4.75847
12.71809 5.15917
2.19871 1.60621
1.62933 1.96290
-2.79877 2.77764
15.32477 4.86857
11.32327 5.56751
8.87986 4.99103
7.19064 2.14025
1.46027 2.61946
2.46776 1.85054
7.05117 4.99557
5.65918 4.60224
0.94941 2.02422
2.19075 1.98741
9.55547 4.41563
12.62968 5.32740
7.21782 2.38653
8.49001 3.36994
12.88275 4.54113
7.95360 4.97687
6.45898 1.54128
7.12555 3.87544
6.30648 1.17925
0.32802 1.20272
6.38136 1.25861
7.41485 1.08966
6.16798 0.86030
12.50368 5.08164
4.12565 5.07363
6.88379 3.59882
6.26162 1.33922
6.92467 4.87194
0.96742 1.64779
-1.49353 2.41054
5.68092 2.22903
11.68505 4.27807
10.90170 4.79058
7.81676 2.26338
6.20821 1.22521
13.79522 4.77462
10.22490 5.12402
3.18330 1.65350
0.42135 0.63774
9.23794 3.99675
9.43170 5.43343
8.11754 4.68257
1.02298 2.22095
6.54994 2.50702
11.42274 5.86147
6.53629 1.18741
10.10101 5.96598
0.76582 2.16641
2.78491 2.51095
11.58290 5.39211
6.19809 1.46999
7.45219 1.47759
0.86212 1.55972
8.23658 4.60534
9.77766 4.87209
6.41279 1.32879
8.84287 4.24814
5.75742 3.08898
1.31432 1.14264
9.88419 4.48200
5.86609 1.80780
7.13655 0.49787
6.11829 2.11045
1.73508 2.19074
-0.72621 1.89343
12.80877 4.82824
12.16520 5.22449
3.22833 2.73459
14.54748 4.54386
9.37206 5.00500
11.96248 5.85010
13.61178 4.43097
7.85499 5.13462
6.98697 5.32764
0.38678 2.00772
4.01612 2.33814
6.81661 5.51789
7.50124 1.67761
9.43929 4.64202
6.59932 1.32940
1.19706 2.14807
8.48353 5.41697
2.88878 2.53719
5.77044 1.38040
-1.79214 1.89656
0.26347 1.31419
1.08216 2.45176
1.62147 1.91962
5.79798 2.39367
7.06227 3.12269
7.57936 4.73850
2.96126 1.30505
10.32263 4.70585
7.95211 2.20454
8.58882 5.30270
9.41342 4.94700
2.19263 2.01529
0.03003 1.63296
9.14353 4.44172
1.99244 2.87773
7.08400 2.50908
7.64840 1.71707
1.24297 1.91418
2.39740 1.47842
6.25637 2.13981
1.45596 1.55423
6.23302 5.51854
6.73816 1.86387
0.69908 1.78643
6.59473 2.56122
7.68052 1.93362
8.49251 4.97308
7.15673 1.79609
11.26073 4.86159
2.29046 1.83687
6.58517 1.33246
13.22339 4.79801
8.96481 4.60998
11.94329 5.28769
9.39446 4.85786
6.35540 2.73603
0.08505 1.58624
7.39843 1.53298
6.82675 1.23329
1.98703 1.71467
12.80935 5.32359
-0.26306 1.75242
7.84903 3.61267
1.35132 2.23423
-0.30945 2.39773
0.68285 2.29909
7.76037 5.01091
5.16133 2.94643
9.98131 5.78589
9.10626 5.44774
2.12321 2.28900
6.46756 2.59009
1.50614 1.38010
6.81754 2.37065
13.30771 4.52236
9.40382 4.51897
6.04900 4.57151
10.67071 5.06040
